"","FieldMatch","ZIP_CODE","c_places","Cases_1","LabelY","ObjectID","GlobalID","CreationDate","Creator","EditDate","Editor"
"1086","Volusia-32102","32102",NA,"0",0,1086,"989c3d04-80d4-445b-aa24-f6303920692b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1087","Volusia-32114","32114","Daytona Beach","34",34,1087,"7f7cce7c-c941-444f-b2b3-b2cd1ec2d7df",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1088","Volusia-32117","32117","Daytona Beach, Holly Hill","16",16,1088,"8fd18b5d-d665-4277-958b-0493c8ea75cb",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1089","Volusia-32118","32118","Daytona Beach","6",6,1089,"f62a595e-d1fe-4ece-b676-81c4e4e43471",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1090","Volusia-32119","32119","Daytona Beach, South Daytona","9",9,1090,"183ab675-1842-48a9-ac35-cf4336bc92ad",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1091","Volusia-32124","32124","Daytona Beach","136",136,1091,"9c4e04c5-e95a-4bd9-92cd-7f9c2bbe8ec8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1092","Volusia-32127","32127","Ponce Inlet, Port Orange","10",10,1092,"0ee7a256-a5b5-40a3-a44f-961b0ae2a7a8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1093","Volusia-32128","32128","Port Orange","18",18,1093,"48e999ce-4ccf-4cf1-9e77-c558860840b6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1094","Volusia-32129","32129","Port Orange","14",14,1094,"9fa994b3-d4df-402d-b0ed-429ebdb3c38f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1095","Volusia-32130","32130",NA,"0",0,1095,"63e91f5d-8de2-4049-a8e6-8bc80af19b48",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1096","Volusia-32132","32132","Edgewater","<5",-2,1096,"e4535172-6fe8-4f93-b018-7b7b81db4c0f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1097","Volusia-32136","32136",NA,"0",0,1097,"5c4a11cc-b412-4455-bd12-02e637cdbb7f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1098","Volusia-32141","32141","Edgewater","9",9,1098,"b8432472-e106-471a-b467-48dd23835da0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1099","Volusia-32168","32168","New Smyrna Beach","19",19,1099,"93c8f143-3bb6-47c0-98f0-f0d8002802e6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1100","Volusia-32169","32169","New Smyrna Beach","<5",-2,1100,"baeab863-f33a-4671-8651-f4e8388ac679",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1101","Volusia-32174","32174","Ormond Beach","77",77,1101,"83d300e5-cdc5-418c-b673-c7c40ba649da",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1102","Volusia-32176","32176","Ormond Beach","13",13,1102,"1d0afbc3-e96b-4cd2-8d9e-e630e5b0789c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1103","Volusia-32180","32180",NA,"0",0,1103,"d7a20feb-b8b0-4ee1-a91b-3d9cb4926938",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1104","Volusia-32190","32190",NA,"0",0,1104,"bcbd8dce-2a0c-4117-8ea4-3b028052b4dc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1105","Volusia-32713","32713","Debary","22",22,1105,"5992baec-765d-46d7-b67b-85ffe80a961e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1106","Volusia-32720","32720","Deland","17",17,1106,"a5484387-93c6-484e-b9a6-26fbea1169f1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1107","Volusia-32724","32724","Deland","21",21,1107,"aad219fd-f280-441c-b38f-1d426074cbff",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1108","Volusia-32725","32725","Deltona","48",48,1108,"a74ac174-f30d-4930-86d0-40608d410568",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1109","Volusia-32738","32738","Deltona","27",27,1109,"d3dfb02b-399d-4e6d-a11a-8e8add108fb6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1110","Volusia-32744","32744","Lake Helen","<5",-2,1110,"7a9d2e63-d095-4acc-a2d4-bcdb3ba32f5b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1111","Volusia-32754","32754",NA,"0",0,1111,"94d2c65a-db9d-497c-b8bb-11483e00fea6",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1112","Volusia-32759","32759","Oak Hill","<5",-2,1112,"d6412972-3450-48fb-97b8-a8c2229363d0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1113","Volusia-32763","32763","Orange City","14",14,1113,"de633be6-c705-4be5-8c6a-4542e46587da",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1114","Volusia-32764","32764",NA,"0",0,1114,"e404969f-22dd-4de8-aa0c-9318d279e792",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1115","Volusia-32815","32815",NA,"0",0,1115,"aa33311f-aea7-4412-bedb-c523d407ca83",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1116","Wakulla-32327","32327","Crawfordville","26",26,1116,"773ab48b-8d7e-404e-8052-42e976ddf094",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1117","Wakulla-32346","32346",NA,"0",0,1117,"0c8fc15f-feaf-421d-8963-e599ba2a7028",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1118","Wakulla-32355","32355",NA,"0",0,1118,"86936673-551c-4ab4-81a3-bb25506079c1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1119","Wakulla-32358","32358","Sopchoppy","<5",-2,1119,"42ad5b63-cfca-4047-9c16-de8f723bcecf",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1120","Walton-32433","32433","Defuniak Springs","12",12,1120,"1d357b82-5f36-4e3a-bb16-9f243d38e3d7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1121","Walton-32435","32435","Defuniak Springs","11",11,1121,"53597271-d6a7-4df4-bf94-1baac456255c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1122","Walton-32439","32439","Freeport","<5",-2,1122,"278c44f7-9550-45e2-9ce9-74718f0cdc63",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1123","Walton-32455","32455",NA,"0",0,1123,"0828a848-4f83-4911-a3ff-8db64bb39098",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1124","Walton-32459","32459","Santa Rosa Beach","11",11,1124,"4659fa63-06a2-4b45-bcdf-178bcc8e5936",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1125","Walton-32461","32461",NA,"0",0,1125,"dd1f9250-ccf6-4714-835c-09a29bdaea25",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1126","Walton-32462","32462",NA,"0",0,1126,"5d0dfb29-730c-4200-9ebf-72ed23b93b13",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1127","Walton-32464","32464",NA,"0",0,1127,"b4024c65-c700-4c3c-8fe7-fe7635741ccd",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1128","Walton-32539","32539",NA,"0",0,1128,"10ab3ba0-2a50-420a-9af7-ad5e2bd86f43",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1129","Walton-32550","32550","Miramar Beach","<5",-2,1129,"18c908d2-b271-4e89-87f1-fab4bfae1d4d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1130","Walton-32567","32567",NA,"0",0,1130,"ddfcdf14-62dc-4875-939e-2267ed0dbcc0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1131","Walton-32578","32578",NA,"0",0,1131,"2fae59ea-8d78-4165-ad65-13fe3cdaf437",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1132","Washington-32420","32420",NA,"0",0,1132,"7f500631-fc48-4ff3-8224-e759989448b5",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1133","Washington-32425","32425",NA,"0",0,1133,"a4ef03f4-3ad5-4cb9-a3d9-4b0aaf821ad3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1134","Washington-32427","32427",NA,"0",0,1134,"35d02694-25ce-4a4a-a1c2-94783d700bea",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1135","Washington-32428","32428","Chipley","10",10,1135,"f389e154-8f59-4095-8c89-8b59d85014b8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1136","Washington-32431","32431",NA,"0",0,1136,"da999560-bcd4-4041-b2ab-b9b8398165b1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1137","Washington-32437","32437",NA,"0",0,1137,"1ede1fdc-24b3-4ef2-859e-05567fa76ee4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1138","Washington-32438","32438",NA,"0",0,1138,"f2e1a0ef-14b3-4383-b0a8-11b853e1fa2d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1139","Washington-32462","32462","Vernon","<5",-2,1139,"3b0c9266-1d29-4404-a929-fcb1b68da8d3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"1140","Washington-32466","32466",NA,"0",0,1140,"af07448c-8b65-433a-94f8-a0e8fcc6a9a7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
